DateTime,No.,Longitude,Latitude,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
2017-04-01 12:26:24.500 ,210,3.36757997 ,6.56716997 ,-82.46,-9.04,-59.34,15.19,1876,10426.24,4894.7
2017-04-01 12:26:25.500 ,211,3.36758967 ,6.56718767 ,-84.02,-8.72,-61.18,14.51,1876,8245.13,3851.07
2017-04-01 12:26:26.500 ,212,3.36759609 ,6.56721822 ,-88.04,-9.01,-64.81,11.99,1876,6421.07,3189.71
2017-04-01 12:26:27.500 ,213,3.36759528 ,6.56724940 ,-92.02,-9.34,-68.51,8.34,1876,4747.55,2272.3
2017-04-01 12:26:28.500 ,214,3.36759500 ,6.56725500 ,-92.5,-9.37,-68.99,8.0,1876,4561.06,2184.07
2017-04-01 12:26:29.500 ,215,3.36759249 ,6.56733801 ,-89.92,-9.06,-66.73,9.76,1876,5163.11,2757.16
2017-04-01 12:26:30.500 ,216,3.36759167 ,6.56739258 ,-87.31,-8.66,-64.53,12.69,1876,6042.76,3054.39
2017-04-01 12:26:31.500 ,217,3.36759281 ,6.56742445 ,-87.92,-8.99,-64.85,11.56,1876,6652.62,3082.0
2017-04-01 12:26:32.500 ,218,3.36759209 ,6.56746231 ,-88.13,-9.11,-64.97,11.05,1876,6462.62,3103.53
2017-04-01 12:26:33.500 ,219,3.36759167 ,6.56747167 ,-85.77,-9.05,-62.66,12.66,1876,7283.14,3112.52
2017-04-01 12:26:34.500 ,220,3.36758823 ,6.56752103 ,-90.17,-9.49,-66.54,10.2,1876,6097.08,2375.36
2017-04-01 12:26:35.500 ,221,3.36758193 ,6.56756701 ,-94.08,-9.44,-70.5,6.89,1876,4667.51,2836.04
2017-04-01 12:26:36.500 ,222,3.36757255 ,6.56759688 ,-90.39,-8.97,-67.35,10.5,1876,6636.43,5899.42
2017-04-01 12:26:37.500 ,223,3.36756021 ,6.56763038 ,-92.76,-9.0,-69.61,8.03,1876,5410.07,5008.82
2017-04-01 12:26:38.500 ,224,3.36755667 ,6.56764000 ,-91.85,-8.64,-69.1,8.02,1876,5981.7,4533.84
